# t x y z vx vy vz m
201970.001 6.69847 47.14836 0.00000 -0.00231 0.00171 0.00000 1.000e+04 
201980.001 -14.85060 -46.11202 0.00000 0.00049 0.00107 0.00000 1.000e+04 
201990.001 19.12786 43.49041 0.00000 -0.00221 0.00209 -0.00000 1.000e+04 
202000.001 -26.37225 -40.74459 0.00000 0.00033 0.00073 -0.00000 1.000e+04 
202010.001 30.14536 36.62489 -0.00000 -0.00200 0.00243 0.00000 1.000e+04 
202020.001 -36.06821 -32.55517 0.00000 0.00008 0.00044 -0.00000 1.000e+04 
202030.001 38.92828 27.04547 0.00001 -0.00171 0.00270 -0.00000 1.000e+04 
202040.001 -43.27470 -22.11831 0.00000 -0.00023 0.00022 0.00000 1.000e+04 
202050.001 44.81993 15.45752 -0.00000 -0.00136 0.00287 -0.00000 1.000e+04 
202060.001 -47.49618 -10.15586 0.00000 -0.00058 0.00010 -0.00000 1.000e+04 
202070.001 47.38489 2.72190 0.00000 -0.00097 0.00295 0.00000 1.000e+04 
202080.001 -48.43546 2.50790 0.00000 -0.00096 0.00007 -0.00000 1.000e+04 
202090.001 46.44419 -10.21588 0.00000 -0.00057 0.00292 -0.00000 1.000e+04 
202100.001 -46.01355 14.99673 -0.00000 -0.00133 0.00014 0.00000 1.000e+04 
202110.001 42.08666 -22.40331 -0.00000 -0.00021 0.00278 0.00000 1.000e+04 
202120.001 -40.37835 26.43703 0.00000 -0.00168 0.00030 -0.00000 1.000e+04 
202130.001 34.65608 -32.95658 0.00000 0.00011 0.00256 0.00000 1.000e+04 
202140.001 -31.90085 36.01461 -0.00000 -0.00197 0.00055 -0.00000 1.000e+04 
202150.001 24.71732 -41.12694 -0.00000 0.00035 0.00225 -0.00000 1.000e+04 
202160.001 -21.15736 43.03151 0.00000 -0.00218 0.00087 0.00000 1.000e+04 
202170.001 13.00649 -46.35202 0.00000 0.00051 0.00190 0.00000 1.000e+04 
202180.001 -8.89681 46.95906 0.00000 -0.00230 0.00124 -0.00000 1.000e+04 
202190.001 0.37146 -48.28950 0.00000 0.00056 0.00152 0.00000 1.000e+04 
202200.001 4.00694 47.48292 -0.00000 -0.00232 0.00163 0.00000 1.000e+04 
202210.001 -12.29109 -46.83267 -0.00000 0.00051 0.00114 -0.00000 1.000e+04 
202220.001 16.61627 44.53494 0.00000 -0.00224 0.00201 0.00000 1.000e+04 
202230.001 -24.09755 -42.10929 0.00000 0.00037 0.00079 0.00000 1.000e+04 
202240.001 28.00062 38.30700 -0.00000 -0.00205 0.00236 -0.00000 1.000e+04 
202250.001 -34.23414 -34.46624 0.00000 0.00014 0.00049 -0.00000 1.000e+04 
202260.001 37.31107 29.24304 -0.00000 -0.00178 0.00265 0.00000 1.000e+04 
202270.001 -42.00666 -24.44251 0.00000 -0.00016 0.00026 -0.00000 1.000e+04 
202280.001 43.85102 18.00800 0.00001 -0.00143 0.00285 -0.00000 1.000e+04 
202290.001 -46.88185 -12.73287 0.00000 -0.00051 0.00012 0.00000 1.000e+04 
202300.001 47.13500 5.43561 -0.00000 -0.00105 0.00294 -0.00000 1.000e+04 
202310.001 -48.51935 -0.14433 0.00000 -0.00088 0.00007 -0.00000 1.000e+04 
202320.001 46.92847 -7.54000 0.00000 -0.00066 0.00294 0.00000 1.000e+04 
202330.001 -46.79376 12.45344 0.00000 -0.00126 0.00012 -0.00000 1.000e+04 
202340.001 43.26438 -19.96120 0.00000 -0.00028 0.00282 -0.00000 1.000e+04 
202350.001 -41.80569 24.18176 -0.00000 -0.00161 0.00026 0.00000 1.000e+04 
202360.001 36.43535 -30.92373 -0.00000 0.00005 0.00261 0.00000 1.000e+04 
202370.001 -33.88061 34.20958 0.00000 -0.00191 0.00049 -0.00000 1.000e+04 
202380.001 26.96377 -39.64556 0.00000 0.00031 0.00232 0.00000 1.000e+04 
202390.001 -23.55411 41.81037 -0.00000 -0.00214 0.00080 -0.00000 1.000e+04 
202400.001 15.55481 -45.52183 0.00000 0.00048 0.00198 -0.00000 1.000e+04 
202410.001 -11.54236 46.41626 0.00000 -0.00229 0.00116 0.00000 1.000e+04 
202420.001 3.03846 -48.16229 0.00000 0.00056 0.00160 0.00000 1.000e+04 
202430.001 1.30250 47.66508 0.00000 -0.00233 0.00155 -0.00000 1.000e+04 
202440.001 -9.69339 -47.41064 0.00000 0.00053 0.00122 0.00000 1.000e+04 
202450.001 14.05080 45.43543 -0.00000 -0.00226 0.00194 0.00000 1.000e+04 
202460.001 -21.74926 -43.34668 0.00000 0.00041 0.00086 -0.00000 1.000e+04 
202470.001 25.76459 39.86460 0.00000 -0.00210 0.00229 0.00000 1.000e+04 
202480.001 -32.29633 -36.27365 0.00000 0.00019 0.00055 0.00000 1.000e+04 
202490.001 35.57187 31.34543 -0.00000 -0.00184 0.00259 -0.00000 1.000e+04 
202500.001 -40.61179 -26.69340 0.00000 -0.00009 0.00030 0.00000 1.000e+04 
202510.001 42.73881 20.50012 -0.00000 -0.00151 0.00281 0.00000 1.000e+04 
202520.001 -46.12593 -15.27178 0.00000 -0.00043 0.00014 -0.00000 1.000e+04 
202530.001 46.73162 8.13220 0.00001 -0.00113 0.00293 -0.00000 1.000e+04 
202540.001 -48.45621 -2.79633 0.00000 -0.00080 0.00007 0.00000 1.000e+04 
202550.001 47.26094 -4.83905 -0.00000 -0.00074 0.00295 -0.00000 1.000e+04 
202560.001 -47.43129 9.87203 0.00000 -0.00118 0.00010 -0.00000 1.000e+04 
202570.001 44.30346 -17.45430 0.00000 -0.00036 0.00285 0.00000 1.000e+04 
202580.001 -43.10448 21.85207 0.00000 -0.00154 0.00022 -0.00000 1.000e+04 
202590.001 38.09921 -28.79186 0.00000 -0.00001 0.00266 -0.00000 1.000e+04 
202600.001 -35.75515 32.29829 -0.00000 -0.00185 0.00044 0.00000 1.000e+04 
202610.001 29.12600 -38.03888 -0.00000 0.00026 0.00239 0.00000 1.000e+04 
202620.001 -25.87692 40.45800 0.00000 -0.00210 0.00073 -0.00000 1.000e+04 
202630.001 18.05548 -44.54954 0.00000 0.00045 0.00205 0.00000 1.000e+04 
202640.001 -14.15129 45.72620 -0.00000 -0.00226 0.00108 -0.00000 1.000e+04 
202650.001 5.69688 -47.88649 0.00000 0.00055 0.00168 -0.00000 1.000e+04 
202660.001 -1.40617 47.69453 0.00000 -0.00233 0.00147 0.00000 1.000e+04 
202670.001 -7.06531 -47.84382 0.00000 0.00054 0.00130 0.00000 1.000e+04 
202680.001 11.43983 46.18915 0.00000 -0.00229 0.00186 -0.00000 1.000e+04 
202690.001 -19.33434 -44.45277 0.00000 0.00044 0.00093 0.00000 1.000e+04 
202700.001 23.44461 41.29270 -0.00000 -0.00214 0.00222 0.00000 1.000e+04 
202710.001 -30.26051 -37.97183 0.00000 0.00024 0.00061 -0.00000 1.000e+04 
202720.001 33.71638 33.34577 0.00000 -0.00190 0.00254 0.00000 1.000e+04 
202730.001 -39.09419 -28.86419 0.00000 -0.00003 0.00035 0.00000 1.000e+04 
202740.001 41.48683 22.92569 -0.00000 -0.00158 0.00277 -0.00000 1.000e+04 
202750.001 -45.23071 -17.76492 0.00000 -0.00036 0.00017 0.00000 1.000e+04 
202760.001 46.17586 10.80281 0.00000 -0.00121 0.00292 0.00000 1.000e+04 
202770.001 -48.24634 -5.44011 0.00000 -0.00072 0.00008 -0.00000 1.000e+04 
202780.001 47.44022 -2.12175 0.00000 -0.00082 0.00295 -0.00000 1.000e+04 
202790.001 -47.92440 7.26042 -0.00000 -0.00110 0.00008 0.00000 1.000e+04 
202800.001 45.20018 -14.89051 -0.00000 -0.00043 0.00288 -0.00000 1.000e+04 
202810.001 -44.27097 19.45523 0.00000 -0.00147 0.00019 -0.00000 1.000e+04 
202820.001 39.64203 -26.56751 0.00000 -0.00008 0.00271 0.00000 1.000e+04 
202830.001 -37.51887 30.28689 0.00000 -0.00179 0.00039 -0.00000 1.000e+04 
202840.001 31.19694 -36.31158 0.00000 0.00021 0.00245 -0.00000 1.000e+04 
202850.001 -28.11867 38.97891 -0.00000 -0.00206 0.00067 0.00000 1.000e+04 
202860.001 20.50051 -43.43777 -0.00000 0.00042 0.00213 0.00000 1.000e+04 
202870.001 -16.71541 44.89139 0.00000 -0.00224 0.00101 -0.00000 1.000e+04 
202880.001 8.33850 -47.46251 0.00000 0.00054 0.00176 0.00000 1.000e+04 
202890.001 -4.11036 47.57145 -0.00000 -0.00232 0.00139 -0.00000 1.000e+04 
202900.001 -4.41483 -48.13053 0.00000 0.00055 0.00138 -0.00000 1.000e+04 
202910.001 8.79186 46.79389 0.00000 -0.00230 0.00178 0.00000 1.000e+04 
202920.001 -16.85998 -45.42395 0.00000 0.00047 0.00101 0.00000 1.000e+04 
202930.001 21.04833 42.58676 0.00000 -0.00218 0.00215 -0.00000 1.000e+04 
202940.001 -28.13268 -39.55551 0.00000 0.00029 0.00067 0.00000 1.000e+04 
202950.001 31.75070 35.23753 -0.00000 -0.00196 0.00248 0.00000 1.000e+04 
202960.001 -37.45834 -30.94828 0.00000 0.00004 0.00040 -0.00000 1.000e+04 
202970.001 40.09911 25.27670 0.00001 -0.00165 0.00273 0.00000 1.000e+04 
202980.001 -44.19888 -20.20481 0.00000 -0.00028 0.00020 0.00000 1.000e+04 
202990.001 45.46934 13.43870 -0.00000 -0.00129 0.00289 -0.00000 1.000e+04 
203000.001 -47.89045 -8.06769 0.00000 -0.00064 0.00009 0.00000 1.000e+04 
203010.001 47.46542 0.60306 0.00000 -0.00090 0.00295 0.00000 1.000e+04 
203020.001 -48.27174 4.62655 0.00000 -0.00102 0.00007 -0.00000 1.000e+04 
203030.001 45.95131 -12.27800 0.00000 -0.00051 0.00290 -0.00000 1.000e+04 
203040.001 -45.30181 16.99869 -0.00000 -0.00139 0.00016 0.00000 1.000e+04 
203050.001 41.05850 -24.25754 -0.00000 -0.00015 0.00275 -0.00000 1.000e+04 
203060.001 -39.16656 28.18178 0.00000 -0.00173 0.00034 -0.00000 1.000e+04 
203070.001 33.16974 -34.46878 0.00000 0.00016 0.00251 0.00000 1.000e+04 
203080.001 -30.27253 37.37800 0.00000 -0.00201 0.00060 -0.00000 1.000e+04 
203090.001 22.88209 -42.18957 0.00000 0.00038 0.00220 -0.00000 1.000e+04 
203100.001 -19.22673 43.91476 -0.00000 -0.00221 0.00093 0.00000 1.000e+04 
203110.001 10.95509 -46.89125 0.00000 0.00052 0.00184 0.00000 1.000e+04 
203120.001 -6.80146 47.29654 0.00000 -0.00231 0.00130 -0.00000 1.000e+04 
203130.001 -1.75002 -48.26949 0.00000 0.00056 0.00146 0.00000 1.000e+04 
203140.001 6.11549 47.24791 -0.00000 -0.00232 0.00170 -0.00000 1.000e+04 
203150.001 -14.33360 -46.25698 0.00000 0.00049 0.00108 -0.00000 1.000e+04 
203160.001 18.58360 43.74270 0.00000 -0.00221 0.00207 0.00000 1.000e+04 
203170.001 -25.91911 -41.01971 0.00000 0.00034 0.00074 0.00000 1.000e+04 
203180.001 29.68129 37.01456 0.00000 -0.00201 0.00241 -0.00000 1.000e+04 
203190.001 -35.70907 -32.93932 0.00000 0.00009 0.00045 0.00000 1.000e+04 
203200.001 38.58015 27.54543 -0.00000 -0.00172 0.00269 0.00000 1.000e+04 
203210.001 -43.03350 -22.58410 0.00000 -0.00021 0.00023 -0.00000 1.000e+04 
203220.001 44.61421 16.03117 0.00001 -0.00137 0.00287 0.00000 1.000e+04 
203230.001 -47.38969 -10.67116 0.00000 -0.00057 0.00010 0.00000 1.000e+04 
203240.001 47.33620 3.32651 -0.00000 -0.00099 0.00295 -0.00000 1.000e+04 
203250.001 -48.47243 1.97844 0.00000 -0.00094 0.00007 0.00000 1.000e+04 
203260.001 46.55405 -9.62512 0.00000 -0.00059 0.00292 0.00000 1.000e+04 
203270.001 -46.19406 14.49003 0.00000 -0.00132 0.00013 -0.00000 1.000e+04 
203280.001 42.34374 -21.86913 0.00000 -0.00022 0.00279 -0.00000 1.000e+04 
203290.001 -40.69334 25.98963 -0.00000 -0.00166 0.00029 0.00000 1.000e+04 
203300.001 35.03782 -32.51598 -0.00000 0.00010 0.00257 -0.00000 1.000e+04 
203310.001 -32.33198 35.66051 0.00000 -0.00195 0.00054 -0.00000 1.000e+04 
203320.001 25.19254 -40.80843 0.00000 0.00034 0.00227 0.00000 1.000e+04 
203330.001 -21.67742 42.79971 0.00000 -0.00217 0.00086 -0.00000 1.000e+04 
203340.001 13.53842 -46.17405 0.00000 0.00050 0.00192 -0.00000 1.000e+04 
203350.001 -9.47090 46.87097 -0.00000 -0.00230 0.00122 0.00000 1.000e+04 
203360.001 0.92098 -48.25990 0.00000 0.00056 0.00154 0.00000 1.000e+04 
203370.001 3.41939 47.55000 0.00000 -0.00232 0.00161 -0.00000 1.000e+04 
203380.001 -11.76276 -46.94900 0.00000 0.00052 0.00116 0.00000 1.000e+04 
203390.001 16.05852 44.75693 -0.00000 -0.00224 0.00200 -0.00000 1.000e+04 
203400.001 -23.62638 -42.35981 0.00000 0.00038 0.00081 -0.00000 1.000e+04 
203410.001 27.51497 38.67111 0.00000 -0.00206 0.00235 0.00000 1.000e+04 
203420.001 -33.85152 -34.83121 0.00000 0.00015 0.00050 0.00000 1.000e+04 
203430.001 36.93491 29.72442 0.00000 -0.00179 0.00263 -0.00000 1.000e+04 
203440.001 -41.73804 -24.89560 0.00000 -0.00014 0.00027 0.00000 1.000e+04 
203450.001 43.61314 18.57170 -0.00000 -0.00145 0.00284 0.00000 1.000e+04 
203460.001 -46.74561 -13.24269 0.00000 -0.00049 0.00012 -0.00000 1.000e+04 
203470.001 47.05273 6.03971 0.00001 -0.00107 0.00294 0.00000 1.000e+04 
203480.001 -48.52599 -0.67589 0.00000 -0.00086 0.00007 0.00000 1.000e+04 
203490.001 47.00613 -6.94040 -0.00000 -0.00067 0.00294 -0.00000 1.000e+04 
203500.001 -46.94520 11.93699 0.00000 -0.00124 0.00011 0.00000 1.000e+04 
203510.001 43.49324 -19.40976 0.00000 -0.00030 0.00283 0.00000 1.000e+04 
203520.001 -42.09475 23.71735 0.00000 -0.00159 0.00025 -0.00000 1.000e+04 
203530.001 36.79494 -30.45907 0.00000 0.00004 0.00262 -0.00000 1.000e+04 
203540.001 -34.29081 33.83204 -0.00000 -0.00190 0.00048 0.00000 1.000e+04 
203550.001 27.42434 -39.29830 -0.00000 0.00030 0.00234 -0.00000 1.000e+04 
203560.001 -24.05992 41.55004 0.00000 -0.00213 0.00079 -0.00000 1.000e+04 
203570.001 16.08037 -45.31268 0.00000 0.00048 0.00199 0.00000 1.000e+04 
203580.001 -12.11024 46.29640 0.00000 -0.00228 0.00114 -0.00000 1.000e+04 
203590.001 3.58993 -48.10136 0.00000 0.00056 0.00162 -0.00000 1.000e+04 
203600.001 0.71227 47.69945 -0.00000 -0.00233 0.00153 0.00000 1.000e+04 
203610.001 -9.15522 -47.49757 0.00000 0.00053 0.00124 0.00000 1.000e+04 
203620.001 13.48135 45.62634 0.00000 -0.00227 0.00192 -0.00000 1.000e+04 
203630.001 -21.26129 -43.57153 0.00000 0.00041 0.00088 0.00000 1.000e+04 
203640.001 25.25887 40.20185 -0.00000 -0.00211 0.00228 -0.00000 1.000e+04 
203650.001 -31.89118 -36.61813 0.00000 0.00020 0.00056 -0.00000 1.000e+04 
203660.001 35.16877 31.80652 0.00000 -0.00185 0.00258 0.00000 1.000e+04 
203670.001 -40.31632 -27.13231 0.00000 -0.00008 0.00031 0.00000 1.000e+04 
203680.001 42.46929 21.05190 0.00000 -0.00153 0.00280 -0.00000 1.000e+04 
203690.001 -45.96017 -15.77452 0.00000 -0.00042 0.00014 0.00000 1.000e+04 
203700.001 46.61570 8.73375 -0.00000 -0.00115 0.00293 0.00000 1.000e+04 
203710.001 -48.43237 -3.32840 0.00000 -0.00079 0.00007 -0.00000 1.000e+04 
203720.001 47.30576 -4.23250 0.00001 -0.00076 0.00295 0.00000 1.000e+04 
203730.001 -47.55314 9.34738 -0.00000 -0.00116 0.00009 0.00000 1.000e+04 
203740.001 44.50294 -16.88719 -0.00000 -0.00037 0.00286 -0.00000 1.000e+04 
203750.001 -43.36671 21.37205 0.00000 -0.00152 0.00022 0.00000 1.000e+04 
203760.001 38.43513 -28.30433 0.00000 -0.00003 0.00267 0.00000 1.000e+04 
203770.001 -36.14314 31.89848 0.00000 -0.00184 0.00043 -0.00000 1.000e+04 
203780.001 29.57019 -37.66354 0.00000 0.00025 0.00240 -0.00000 1.000e+04 
203790.001 -26.36690 40.16996 -0.00000 -0.00209 0.00072 0.00000 1.000e+04 
203800.001 18.57285 -44.30942 -0.00000 0.00045 0.00207 -0.00000 1.000e+04 
203810.001 -14.71115 45.57496 0.00000 -0.00226 0.00107 -0.00000 1.000e+04 
203820.001 6.24859 -47.79395 0.00000 0.00055 0.00170 0.00000 1.000e+04 
203830.001 -1.99716 47.69607 -0.00000 -0.00233 0.00145 -0.00000 1.000e+04 
203840.001 -6.51886 -47.90067 0.00000 0.00055 0.00132 -0.00000 1.000e+04 
203850.001 10.86051 46.34831 -0.00000 -0.00229 0.00184 0.00000 1.000e+04 
203860.001 -18.83086 -44.65092 0.00000 0.00045 0.00095 0.00000 1.000e+04 
203870.001 22.92043 41.60189 0.00000 -0.00215 0.00221 -0.00000 1.000e+04 
203880.001 -29.83381 -38.29454 0.00000 0.00025 0.00062 0.00000 1.000e+04 
203890.001 33.28753 33.78494 -0.00000 -0.00191 0.00252 -0.00000 1.000e+04 
203900.001 -38.77255 -29.28747 0.00000 -0.00001 0.00036 -0.00000 1.000e+04 
203910.001 41.18634 23.46361 0.00000 -0.00160 0.00276 0.00000 1.000e+04 
203920.001 -45.03572 -18.25903 0.00000 -0.00034 0.00017 0.00000 1.000e+04 
203930.001 46.02634 11.39979 0.00000 -0.00123 0.00291 -0.00000 1.000e+04 
203940.001 -48.19195 -5.97109 0.00000 -0.00071 0.00008 0.00000 1.000e+04 
203950.001 47.45165 -1.51021 -0.00000 -0.00084 0.00295 0.00000 1.000e+04 
203960.001 -48.01619 6.72913 0.00000 -0.00108 0.00008 -0.00000 1.000e+04 
203970.001 45.36923 -14.30942 0.00000 -0.00045 0.00289 0.00000 1.000e+04 
203980.001 -44.50553 18.96105 -0.00000 -0.00145 0.00018 0.00000 1.000e+04 
203990.001 39.95280 -26.05838 -0.00000 -0.00010 0.00272 -0.00000 1.000e+04 
204000.001 -37.88346 29.86603 0.00000 -0.00178 0.00038 0.00000 1.000e+04 
204010.001 31.62304 -35.90898 0.00000 0.00020 0.00246 0.00000 1.000e+04 
204020.001 -28.59129 38.66408 0.00000 -0.00204 0.00065 -0.00000 1.000e+04 
204030.001 21.00790 -43.16695 0.00000 0.00041 0.00214 -0.00000 1.000e+04 
204040.001 -17.26549 44.70926 -0.00000 -0.00223 0.00099 0.00000 1.000e+04 
204050.001 8.88868 -47.33818 -0.00000 0.00053 0.00178 -0.00000 1.000e+04 
204060.001 -4.70023 47.54014 0.00000 -0.00232 0.00137 -0.00000 1.000e+04 
204070.001 -3.86170 -48.15667 0.00000 0.00056 0.00139 0.00000 1.000e+04 
204080.001 8.20454 46.92072 -0.00000 -0.00231 0.00176 -0.00000 1.000e+04 
204090.001 -16.34238 -45.59443 0.00000 0.00048 0.00102 -0.00000 1.000e+04 
204100.001 20.50735 42.86679 -0.00000 -0.00219 0.00213 0.00000 1.000e+04 
204110.001 -27.68550 -39.85520 0.00000 0.00030 0.00069 0.00000 1.000e+04 
204120.001 31.29740 35.65321 0.00000 -0.00197 0.00246 -0.00000 1.000e+04 
204130.001 -37.11126 -31.35448 0.00000 0.00005 0.00041 0.00000 1.000e+04 
204140.001 39.76844 25.79889 -0.00000 -0.00167 0.00272 -0.00000 1.000e+04 
204150.001 -43.97505 -20.68873 0.00000 -0.00027 0.00020 -0.00000 1.000e+04 
204160.001 45.28643 14.02905 0.00000 -0.00131 0.00289 0.00000 1.000e+04 
204170.001 -47.80553 -8.59596 0.00000 -0.00063 0.00009 0.00000 1.000e+04 
204180.001 47.44306 1.21761 0.00000 -0.00092 0.00295 -0.00000 1.000e+04 
204190.001 -48.33311 4.09023 0.00000 -0.00101 0.00007 0.00000 1.000e+04 
204200.001 46.08896 -11.68469 -0.00000 -0.00053 0.00291 0.00000 1.000e+04 
204210.001 -45.50793 16.49183 0.00000 -0.00138 0.00015 -0.00000 1.000e+04 
204220.001 41.34275 -23.72820 0.00000 -0.00017 0.00276 0.00000 1.000e+04 
204230.001 -39.50660 27.74116 -0.00000 -0.00171 0.00033 0.00000 1.000e+04 
204240.001 33.57607 -34.03982 -0.00000 0.00014 0.00252 -0.00000 1.000e+04 
204250.001 -30.72633 37.03736 0.00000 -0.00199 0.00059 0.00000 1.000e+04 
204260.001 23.37769 -41.88846 0.00000 0.00038 0.00221 0.00000 1.000e+04 
204270.001 -19.76529 43.70233 0.00000 -0.00220 0.00092 -0.00000 1.000e+04 
204280.001 11.50194 -46.73504 0.00000 0.00052 0.00186 -0.00000 1.000e+04 
204290.001 -7.38831 47.23247 -0.00000 -0.00231 0.00129 0.00000 1.000e+04 
204300.001 -1.19186 -48.26440 -0.00000 0.00056 0.00147 -0.00000 1.000e+04 
204310.001 5.52208 47.34197 0.00000 -0.00232 0.00168 -0.00000 1.000e+04 
204320.001 -13.80328 -46.39889 0.00000 0.00050 0.00110 0.00000 1.000e+04 
204330.001 18.02755 43.99259 -0.00000 -0.00222 0.00206 -0.00000 1.000e+04 
204340.001 -25.45260 -41.29520 0.00000 0.00035 0.00075 -0.00000 1.000e+04 
204350.001 29.20493 37.40528 0.00000 -0.00202 0.00240 0.00000 1.000e+04 
204360.001 -35.33736 -33.32704 0.00000 0.00011 0.00046 0.00000 1.000e+04 
204370.001 38.22021 28.05003 0.00000 -0.00174 0.00267 -0.00000 1.000e+04 
204380.001 -42.78129 -23.05627 0.00000 -0.00020 0.00024 0.00000 1.000e+04 
204390.001 44.39822 16.61287 -0.00000 -0.00139 0.00286 -0.00000 1.000e+04 
204400.001 -47.27432 -11.19512 0.00000 -0.00055 0.00011 -0.00000 1.000e+04 
204410.001 47.27976 3.94204 0.00000 -0.00100 0.00295 0.00000 1.000e+04 
204420.001 -48.50308 1.43868 0.00000 -0.00093 0.00007 0.00000 1.000e+04 
204430.001 46.65946 -9.02142 0.00000 -0.00061 0.00293 -0.00000 1.000e+04 
204440.001 -46.37107 13.97202 0.00000 -0.00130 0.00013 0.00000 1.000e+04 
204450.001 42.60013 -21.32105 -0.00000 -0.00024 0.00280 0.00000 1.000e+04 
204460.001 -41.00778 25.53059 0.00000 -0.00165 0.00028 -0.00000 1.000e+04 
204470.001 35.42275 -32.06167 0.00000 0.00009 0.00258 0.00000 1.000e+04 
204480.001 -32.76553 35.29513 -0.00000 -0.00194 0.00053 0.00000 1.000e+04 
204490.001 25.67453 -40.47754 -0.00000 0.00034 0.00228 -0.00000 1.000e+04 
204500.001 -22.20277 42.55766 0.00000 -0.00216 0.00084 0.00000 1.000e+04 
204510.001 14.08015 -45.98596 0.00000 0.00050 0.00193 0.00000 1.000e+04 
204520.001 -10.05286 46.77436 0.00000 -0.00229 0.00121 -0.00000 1.000e+04 
204530.001 1.48245 -48.22313 0.00000 0.00056 0.00155 -0.00000 1.000e+04 
204540.001 2.82180 47.61096 -0.00000 -0.00232 0.00160 0.00000 1.000e+04 
204550.001 -11.22123 -47.06151 0.00000 0.00052 0.00118 -0.00000 1.000e+04 
204560.001 15.48920 44.97579 0.00000 -0.00225 0.00198 -0.00000 1.000e+04 
204570.001 -23.14174 -42.60996 0.00000 0.00038 0.00082 0.00000 1.000e+04 
204580.001 27.01703 39.03548 -0.00000 -0.00207 0.00233 -0.00000 1.000e+04 
204590.001 -33.45608 -35.19908 0.00000 0.00016 0.00052 -0.00000 1.000e+04 
204600.001 36.54671 30.20966 0.00000 -0.00180 0.00262 0.00000 1.000e+04 
204610.001 -41.45799 -25.35451 0.00000 -0.00013 0.00028 -0.00000 1.000e+04 
204620.001 43.36453 19.14273 0.00000 -0.00147 0.00283 -0.00000 1.000e+04 
204630.001 -46.59996 -13.76071 0.00000 -0.00047 0.00013 0.00000 1.000e+04 
204640.001 46.96205 6.65416 -0.00000 -0.00109 0.00294 -0.00000 1.000e+04 
204650.001 -48.52570 -1.21747 0.00000 -0.00085 0.00007 -0.00000 1.000e+04 
204660.001 47.07854 -6.32820 0.00000 -0.00069 0.00294 0.00000 1.000e+04 
204670.001 -47.09249 11.40937 0.00000 -0.00122 0.00011 -0.00000 1.000e+04 
204680.001 43.72054 -18.84451 0.00000 -0.00031 0.00284 -0.00000 1.000e+04 
204690.001 -42.38260 23.24129 0.00000 -0.00158 0.00024 0.00000 1.000e+04 
204700.001 37.15686 -29.98055 -0.00000 0.00002 0.00263 0.00000 1.000e+04 
204710.001 -34.70277 33.44305 0.00000 -0.00189 0.00047 -0.00000 1.000e+04 
204720.001 27.89094 -38.93825 0.00000 0.00029 0.00235 0.00000 1.000e+04 
204730.001 -24.57041 41.27914 -0.00000 -0.00212 0.00077 0.00000 1.000e+04 
204740.001 16.61513 -45.09283 0.00000 0.00047 0.00201 -0.00000 1.000e+04 
204750.001 -12.68546 46.16755 0.00000 -0.00228 0.00113 0.00000 1.000e+04 
204760.001 4.15299 -48.03256 0.00000 0.00055 0.00163 0.00000 1.000e+04 
204770.001 0.11243 47.72710 0.00000 -0.00233 0.00151 -0.00000 1.000e+04 
204780.001 -8.60401 -47.57992 0.00000 0.00054 0.00125 0.00000 1.000e+04 
204790.001 12.90058 45.81339 -0.00000 -0.00227 0.00190 0.00000 1.000e+04 
204800.001 -20.75980 -43.79524 0.00000 0.00042 0.00089 -0.00000 1.000e+04 
204810.001 24.74092 40.53857 0.00000 -0.00212 0.00226 -0.00000 1.000e+04 
204820.001 -31.47295 -36.96481 0.00000 0.00022 0.00057 0.00000 1.000e+04 
204830.001 34.75345 32.27068 -0.00000 -0.00187 0.00257 -0.00000 1.000e+04 
204840.001 -40.00904 -27.57645 0.00000 -0.00006 0.00032 -0.00000 1.000e+04 
204850.001 42.18865 21.61028 0.00000 -0.00154 0.00280 0.00000 1.000e+04 
204860.001 -45.78448 -16.28501 0.00000 -0.00040 0.00015 -0.00000 1.000e+04 
204870.001 46.49075 9.34506 0.00000 -0.00117 0.00293 -0.00000 1.000e+04 
204880.001 -48.40101 -3.87017 0.00000 -0.00077 0.00007 0.00000 1.000e+04 
204890.001 47.34455 -3.61375 -0.00000 -0.00077 0.00295 -0.00000 1.000e+04 
204900.001 -47.67017 8.81174 0.00000 -0.00115 0.00009 -0.00000 1.000e+04 
204910.001 44.70002 -16.30643 0.00000 -0.00039 0.00287 0.00000 1.000e+04 
204920.001 -43.62705 20.88041 0.00000 -0.00151 0.00021 -0.00000 1.000e+04 
204930.001 38.77252 -27.80282 0.00000 -0.00004 0.00268 -0.00000 1.000e+04 
204940.001 -36.53224 31.48708 0.00000 -0.00183 0.00042 0.00000 1.000e+04 
204950.001 30.01965 -37.27508 0.00000 0.00024 0.00242 0.00000 1.000e+04 
204960.001 -26.86092 39.87107 0.00000 -0.00208 0.00070 -0.00000 1.000e+04 
